5-SAT a = 1.0, n = 30: 100%, tempo médio: 0.0
5-SAT a = 1.0, n = 40: 100%, tempo médio: 0.0
5-SAT a = 1.0, n = 50: 100%, tempo médio: 0.0
5-SAT a = 1.1, n = 20: 100%, tempo médio: 0.0
5-SAT a = 1.1, n = 30: 100%, tempo médio: 0.0
5-SAT a = 1.1, n = 40: 100%, tempo médio: 0.0
5-SAT a = 1.1, n = 50: 100%, tempo médio: 0.0
5-SAT a = 1.2, n = 20: 100%, tempo médio: 0.0
5-SAT a = 1.2, n = 30: 100%, tempo médio: 0.0
5-SAT a = 1.2, n = 40: 100%, tempo médio: 0.0
5-SAT a = 1.2, n = 50: 100%, tempo médio: 0.0
5-SAT a = 1.3, n = 20: 100%, tempo médio: 0.0
5-SAT a = 1.3, n = 30: 100%, tempo médio: 0.0
5-SAT a = 1.3, n = 40: 100%, tempo médio: 0.0
5-SAT a = 1.3, n = 50: 100%, tempo médio: 0.0
5-SAT a = 1.4, n = 20: 100%, tempo médio: 0.0
5-SAT a = 1.4, n = 30: 100%, tempo médio: 0.0
5-SAT a = 1.4, n = 40: 100%, tempo médio: 0.0
5-SAT a = 1.4, n = 50: 100%, tempo médio: 0.0
5-SAT a = 1.5, n = 20: 100%, tempo médio: 0.0
5-SAT a = 1.5, n = 30: 100%, tempo médio: 0.0
5-SAT a = 1.5, n = 40: 100%, tempo médio: 0.0
5-SAT a = 1.5, n = 50: 100%, tempo médio: 0.0
5-SAT a = 1.6, n = 20: 100%, tempo médio: 0.0
5-SAT a = 1.6, n = 30: 100%, tempo médio: 0.0
5-SAT a = 1.6, n = 40: 100%, tempo médio: 0.0
5-SAT a = 1.6, n = 50: 100%, tempo médio: 0.0
5-SAT a = 1.7, n = 20: 100%, tempo médio: 0.0
5-SAT a = 1.7, n = 30: 100%, tempo médio: 0.0
5-SAT a = 1.7, n = 40: 100%, tempo médio: 0.0
5-SAT a = 1.7, n = 50: 100%, tempo médio: 0.0
5-SAT a = 1.8, n = 20: 100%, tempo médio: 0.0
5-SAT a = 1.8, n = 30: 100%, tempo médio: 0.0
5-SAT a = 1.8, n = 40: 100%, tempo médio: 0.0
5-SAT a = 1.8, n = 50: 100%, tempo médio: 0.0
5-SAT a = 1.9, n = 20: 100%, tempo médio: 0.0
5-SAT a = 1.9, n = 30: 100%, tempo médio: 0.0
5-SAT a = 1.9, n = 40: 100%, tempo médio: 0.0
5-SAT a = 1.9, n = 50: 100%, tempo médio: 0.0
5-SAT a = 2.0, n = 20: 100%, tempo médio: 0.0
5-SAT a = 2.0, n = 30: 100%, tempo médio: 0.0
5-SAT a = 2.0, n = 40: 100%, tempo médio: 0.0
5-SAT a = 2.0, n = 50: 100%, tempo médio: 0.0
5-SAT a = 2.1, n = 20: 100%, tempo médio: 0.0
5-SAT a = 2.1, n = 30: 100%, tempo médio: 0.0
5-SAT a = 2.1, n = 40: 100%, tempo médio: 0.0
5-SAT a = 2.1, n = 50: 100%, tempo médio: 0.0
5-SAT a = 2.2, n = 20: 100%, tempo médio: 0.0
5-SAT a = 2.2, n = 30: 100%, tempo médio: 0.0
5-SAT a = 2.2, n = 40: 100%, tempo médio: 0.0
5-SAT a = 2.2, n = 50: 100%, tempo médio: 0.0
5-SAT a = 2.3, n = 20: 100%, tempo médio: 0.0
5-SAT a = 2.3, n = 30: 100%, tempo médio: 0.0
5-SAT a = 2.3, n = 40: 100%, tempo médio: 0.0
5-SAT a = 2.3, n = 50: 100%, tempo médio: 0.0
5-SAT a = 2.4, n = 20: 100%, tempo médio: 0.0
5-SAT a = 2.4, n = 30: 100%, tempo médio: 0.0
5-SAT a = 2.4, n = 40: 100%, tempo médio: 0.0
5-SAT a = 2.4, n = 50: 100%, tempo médio: 0.0
5-SAT a = 2.5, n = 20: 100%, tempo médio: 0.0
5-SAT a = 2.5, n = 30: 100%, tempo médio: 0.0
5-SAT a = 2.5, n = 40: 100%, tempo médio: 0.0
5-SAT a = 2.5, n = 50: 100%, tempo médio: 0.0
5-SAT a = 2.6, n = 20: 100%, tempo médio: 0.0
5-SAT a = 2.6, n = 30: 100%, tempo médio: 0.0
5-SAT a = 2.6, n = 40: 100%, tempo médio: 0.0
5-SAT a = 2.6, n = 50: 100%, tempo médio: 0.0
5-SAT a = 2.7, n = 20: 100%, tempo médio: 0.0
5-SAT a = 2.7, n = 30: 100%, tempo médio: 0.0
5-SAT a = 2.7, n = 40: 100%, tempo médio: 0.0
5-SAT a = 2.7, n = 50: 100%, tempo médio: 0.0
5-SAT a = 2.8, n = 20: 100%, tempo médio: 0.0
5-SAT a = 2.8, n = 30: 100%, tempo médio: 0.0
5-SAT a = 2.8, n = 40: 100%, tempo médio: 0.0
5-SAT a = 2.8, n = 50: 100%, tempo médio: 0.0
5-SAT a = 2.9, n = 20: 100%, tempo médio: 0.0
5-SAT a = 2.9, n = 30: 100%, tempo médio: 0.0
5-SAT a = 2.9, n = 40: 100%, tempo médio: 0.0
5-SAT a = 2.9, n = 50: 100%, tempo médio: 0.0
5-SAT a = 3.0, n = 20: 100%, tempo médio: 0.0
5-SAT a = 3.0, n = 30: 100%, tempo médio: 0.0
5-SAT a = 3.0, n = 40: 100%, tempo médio: 0.0
5-SAT a = 3.0, n = 50: 100%, tempo médio: 0.0
5-SAT a = 3.1, n = 20: 100%, tempo médio: 0.0
5-SAT a = 3.1, n = 30: 100%, tempo médio: 0.0
5-SAT a = 3.1, n = 40: 100%, tempo médio: 0.0
5-SAT a = 3.1, n = 50: 100%, tempo médio: 0.0
5-SAT a = 3.2, n = 20: 100%, tempo médio: 0.0
5-SAT a = 3.2, n = 30: 100%, tempo médio: 0.0
5-SAT a = 3.2, n = 40: 100%, tempo médio: 0.0
5-SAT a = 3.2, n = 50: 100%, tempo médio: 0.0
5-SAT a = 3.3, n = 20: 100%, tempo médio: 0.0
5-SAT a = 3.3, n = 30: 100%, tempo médio: 0.0
5-SAT a = 3.3, n = 40: 100%, tempo médio: 0.0
5-SAT a = 3.3, n = 50: 100%, tempo médio: 0.0
5-SAT a = 3.4, n = 20: 100%, tempo médio: 0.0
5-SAT a = 3.4, n = 30: 100%, tempo médio: 0.0
5-SAT a = 3.4, n = 40: 100%, tempo médio: 0.0
5-SAT a = 3.4, n = 50: 100%, tempo médio: 0.0
5-SAT a = 3.5, n = 20: 100%, tempo médio: 0.0
5-SAT a = 3.5, n = 30: 100%, tempo médio: 0.0
5-SAT a = 3.5, n = 40: 100%, tempo médio: 0.0
5-SAT a = 3.5, n = 50: 100%, tempo médio: 0.0
5-SAT a = 3.6, n = 20: 100%, tempo médio: 0.0
5-SAT a = 3.6, n = 30: 100%, tempo médio: 0.0
5-SAT a = 3.6, n = 40: 100%, tempo médio: 0.0
5-SAT a = 3.6, n = 50: 100%, tempo médio: 0.0
5-SAT a = 3.7, n = 20: 100%, tempo médio: 0.0
5-SAT a = 3.7, n = 30: 100%, tempo médio: 0.0
5-SAT a = 3.7, n = 40: 100%, tempo médio: 0.0
5-SAT a = 3.7, n = 50: 100%, tempo médio: 0.0
5-SAT a = 3.8, n = 20: 100%, tempo médio: 0.0
5-SAT a = 3.8, n = 30: 100%, tempo médio: 0.0
5-SAT a = 3.8, n = 40: 100%, tempo médio: 0.0
5-SAT a = 3.8, n = 50: 100%, tempo médio: 0.0
5-SAT a = 3.9, n = 20: 100%, tempo médio: 0.0
5-SAT a = 3.9, n = 30: 100%, tempo médio: 0.0
5-SAT a = 3.9, n = 40: 100%, tempo médio: 0.0
5-SAT a = 3.9, n = 50: 100%, tempo médio: 0.0
5-SAT a = 4.0, n = 20: 100%, tempo médio: 0.0
5-SAT a = 4.0, n = 30: 100%, tempo médio: 0.0
5-SAT a = 4.0, n = 40: 100%, tempo médio: 0.0
5-SAT a = 4.0, n = 50: 100%, tempo médio: 0.0
5-SAT a = 4.1, n = 20: 100%, tempo médio: 0.0
5-SAT a = 4.1, n = 30: 100%, tempo médio: 0.0
5-SAT a = 4.1, n = 40: 100%, tempo médio: 0.0
5-SAT a = 4.1, n = 50: 100%, tempo médio: 0.0
5-SAT a = 4.2, n = 20: 100%, tempo médio: 0.0
5-SAT a = 4.2, n = 30: 100%, tempo médio: 0.0
5-SAT a = 4.2, n = 40: 100%, tempo médio: 0.0
5-SAT a = 4.2, n = 50: 100%, tempo médio: 0.0
5-SAT a = 4.3, n = 20: 100%, tempo médio: 0.0
5-SAT a = 4.3, n = 30: 100%, tempo médio: 0.0
5-SAT a = 4.3, n = 40: 100%, tempo médio: 0.0
5-SAT a = 4.3, n = 50: 100%, tempo médio: 0.0
5-SAT a = 4.4, n = 20: 100%, tempo médio: 0.0
5-SAT a = 4.4, n = 30: 100%, tempo médio: 0.0
5-SAT a = 4.4, n = 40: 100%, tempo médio: 0.0
5-SAT a = 4.4, n = 50: 100%, tempo médio: 0.0
5-SAT a = 4.5, n = 20: 100%, tempo médio: 0.0
5-SAT a = 4.5, n = 30: 100%, tempo médio: 0.0
5-SAT a = 4.5, n = 40: 100%, tempo médio: 0.0
5-SAT a = 4.5, n = 50: 100%, tempo médio: 0.0
5-SAT a = 4.6, n = 20: 100%, tempo médio: 0.0
5-SAT a = 4.6, n = 30: 100%, tempo médio: 0.0
5-SAT a = 4.6, n = 40: 100%, tempo médio: 0.0
5-SAT a = 4.6, n = 50: 100%, tempo médio: 0.0
5-SAT a = 4.7, n = 20: 100%, tempo médio: 0.0
5-SAT a = 4.7, n = 30: 100%, tempo médio: 0.0
5-SAT a = 4.7, n = 40: 100%, tempo médio: 0.0
5-SAT a = 4.7, n = 50: 100%, tempo médio: 0.0
5-SAT a = 4.8, n = 20: 100%, tempo médio: 0.0
5-SAT a = 4.8, n = 30: 100%, tempo médio: 0.0
5-SAT a = 4.8, n = 40: 100%, tempo médio: 0.0
5-SAT a = 4.8, n = 50: 100%, tempo médio: 0.0
5-SAT a = 4.9, n = 20: 100%, tempo médio: 0.0
5-SAT a = 4.9, n = 30: 100%, tempo médio: 0.0
5-SAT a = 4.9, n = 40: 100%, tempo médio: 0.0
5-SAT a = 4.9, n = 50: 100%, tempo médio: 0.0
5-SAT a = 5.0, n = 20: 100%, tempo médio: 0.0
5-SAT a = 5.0, n = 30: 100%, tempo médio: 0.0
5-SAT a = 5.0, n = 40: 100%, tempo médio: 0.0
5-SAT a = 5.0, n = 50: 100%, tempo médio: 0.0
5-SAT a = 5.1, n = 20: 100%, tempo médio: 0.0
5-SAT a = 5.1, n = 30: 100%, tempo médio: 0.0
5-SAT a = 5.1, n = 40: 100%, tempo médio: 0.0
5-SAT a = 5.1, n = 50: 100%, tempo médio: 0.0
5-SAT a = 5.2, n = 20: 100%, tempo médio: 0.0
5-SAT a = 5.2, n = 30: 100%, tempo médio: 0.0
5-SAT a = 5.2, n = 40: 100%, tempo médio: 0.0
5-SAT a = 5.2, n = 50: 100%, tempo médio: 0.0
5-SAT a = 5.3, n = 20: 100%, tempo médio: 0.0
5-SAT a = 5.3, n = 30: 100%, tempo médio: 0.0
5-SAT a = 5.3, n = 40: 100%, tempo médio: 0.0
5-SAT a = 5.3, n = 50: 100%, tempo médio: 0.0
5-SAT a = 5.4, n = 20: 100%, tempo médio: 0.0
5-SAT a = 5.4, n = 30: 100%, tempo médio: 0.0
5-SAT a = 5.4, n = 40: 100%, tempo médio: 0.0
5-SAT a = 5.4, n = 50: 100%, tempo médio: 0.0
5-SAT a = 5.5, n = 20: 100%, tempo médio: 0.0
5-SAT a = 5.5, n = 30: 100%, tempo médio: 0.0
5-SAT a = 5.5, n = 40: 100%, tempo médio: 0.0
5-SAT a = 5.5, n = 50: 100%, tempo médio: 0.0
5-SAT a = 5.6, n = 20: 100%, tempo médio: 0.0
5-SAT a = 5.6, n = 30: 100%, tempo médio: 0.0
5-SAT a = 5.6, n = 40: 100%, tempo médio: 0.0
5-SAT a = 5.6, n = 50: 100%, tempo médio: 0.0
5-SAT a = 5.7, n = 20: 100%, tempo médio: 0.0
5-SAT a = 5.7, n = 30: 100%, tempo médio: 0.0
5-SAT a = 5.7, n = 40: 100%, tempo médio: 0.0
5-SAT a = 5.7, n = 50: 100%, tempo médio: 0.0
5-SAT a = 5.8, n = 20: 100%, tempo médio: 0.0
5-SAT a = 5.8, n = 30: 100%, tempo médio: 0.0
5-SAT a = 5.8, n = 40: 100%, tempo médio: 0.0
5-SAT a = 5.8, n = 50: 100%, tempo médio: 0.0
5-SAT a = 5.9, n = 20: 100%, tempo médio: 0.0
5-SAT a = 5.9, n = 30: 100%, tempo médio: 0.0
5-SAT a = 5.9, n = 40: 100%, tempo médio: 0.0
5-SAT a = 5.9, n = 50: 100%, tempo médio: 0.0
5-SAT a = 6.0, n = 20: 100%, tempo médio: 0.0
5-SAT a = 6.0, n = 30: 100%, tempo médio: 0.0
5-SAT a = 6.0, n = 40: 100%, tempo médio: 0.0
5-SAT a = 6.0, n = 50: 100%, tempo médio: 0.0
5-SAT a = 6.1, n = 20: 100%, tempo médio: 0.0
5-SAT a = 6.1, n = 30: 100%, tempo médio: 0.0
5-SAT a = 6.1, n = 40: 100%, tempo médio: 0.0
5-SAT a = 6.1, n = 50: 100%, tempo médio: 0.0
5-SAT a = 6.2, n = 20: 100%, tempo médio: 0.0
5-SAT a = 6.2, n = 30: 100%, tempo médio: 0.0
5-SAT a = 6.2, n = 40: 100%, tempo médio: 0.0
5-SAT a = 6.2, n = 50: 100%, tempo médio: 0.0
5-SAT a = 6.3, n = 20: 100%, tempo médio: 0.0
5-SAT a = 6.3, n = 30: 100%, tempo médio: 0.0
5-SAT a = 6.3, n = 40: 100%, tempo médio: 0.0
5-SAT a = 6.3, n = 50: 100%, tempo médio: 0.0
5-SAT a = 6.4, n = 20: 100%, tempo médio: 0.0
5-SAT a = 6.4, n = 30: 100%, tempo médio: 0.0
5-SAT a = 6.4, n = 40: 100%, tempo médio: 0.0
5-SAT a = 6.4, n = 50: 100%, tempo médio: 0.0
5-SAT a = 6.5, n = 20: 100%, tempo médio: 0.0
5-SAT a = 6.5, n = 30: 100%, tempo médio: 0.0
5-SAT a = 6.5, n = 40: 100%, tempo médio: 0.0
5-SAT a = 6.5, n = 50: 100%, tempo médio: 0.0
5-SAT a = 6.6, n = 20: 100%, tempo médio: 0.0
5-SAT a = 6.6, n = 30: 100%, tempo médio: 0.0
5-SAT a = 6.6, n = 40: 100%, tempo médio: 0.0
5-SAT a = 6.6, n = 50: 100%, tempo médio: 0.0
5-SAT a = 6.7, n = 20: 100%, tempo médio: 0.0
5-SAT a = 6.7, n = 30: 100%, tempo médio: 0.0
5-SAT a = 6.7, n = 40: 100%, tempo médio: 0.0
5-SAT a = 6.7, n = 50: 100%, tempo médio: 0.0
5-SAT a = 6.8, n = 20: 100%, tempo médio: 0.0
5-SAT a = 6.8, n = 30: 100%, tempo médio: 0.0
5-SAT a = 6.8, n = 40: 100%, tempo médio: 0.0
5-SAT a = 6.8, n = 50: 100%, tempo médio: 0.0
5-SAT a = 6.9, n = 20: 100%, tempo médio: 0.0
5-SAT a = 6.9, n = 30: 100%, tempo médio: 0.0
5-SAT a = 6.9, n = 40: 100%, tempo médio: 0.0
5-SAT a = 6.9, n = 50: 100%, tempo médio: 0.0
5-SAT a = 7.0, n = 20: 100%, tempo médio: 0.0
5-SAT a = 7.0, n = 30: 100%, tempo médio: 0.0
5-SAT a = 7.0, n = 40: 100%, tempo médio: 0.0
5-SAT a = 7.0, n = 50: 100%, tempo médio: 0.0
5-SAT a = 7.1, n = 20: 100%, tempo médio: 0.0
5-SAT a = 7.1, n = 30: 100%, tempo médio: 0.0
5-SAT a = 7.1, n = 40: 100%, tempo médio: 0.0
5-SAT a = 7.1, n = 50: 100%, tempo médio: 0.0
5-SAT a = 7.2, n = 20: 100%, tempo médio: 0.0
5-SAT a = 7.2, n = 30: 100%, tempo médio: 0.0
5-SAT a = 7.2, n = 40: 100%, tempo médio: 0.0
5-SAT a = 7.2, n = 50: 100%, tempo médio: 0.0
5-SAT a = 7.3, n = 20: 100%, tempo médio: 0.0
5-SAT a = 7.3, n = 30: 100%, tempo médio: 0.0
5-SAT a = 7.3, n = 40: 100%, tempo médio: 0.0
5-SAT a = 7.3, n = 50: 100%, tempo médio: 0.0
5-SAT a = 7.4, n = 20: 100%, tempo médio: 0.0
5-SAT a = 7.4, n = 30: 100%, tempo médio: 0.0
5-SAT a = 7.4, n = 40: 100%, tempo médio: 0.0
5-SAT a = 7.4, n = 50: 100%, tempo médio: 0.0
5-SAT a = 7.5, n = 20: 100%, tempo médio: 0.0
5-SAT a = 7.5, n = 30: 100%, tempo médio: 0.0
5-SAT a = 7.5, n = 40: 100%, tempo médio: 0.0
5-SAT a = 7.5, n = 50: 100%, tempo médio: 0.0
5-SAT a = 7.6, n = 20: 100%, tempo médio: 0.0
5-SAT a = 7.6, n = 30: 100%, tempo médio: 0.0
5-SAT a = 7.6, n = 40: 100%, tempo médio: 0.0
5-SAT a = 7.6, n = 50: 100%, tempo médio: 0.0
5-SAT a = 7.7, n = 20: 100%, tempo médio: 0.0
5-SAT a = 7.7, n = 30: 100%, tempo médio: 0.0
5-SAT a = 7.7, n = 40: 100%, tempo médio: 0.0
5-SAT a = 7.7, n = 50: 100%, tempo médio: 0.0
5-SAT a = 7.8, n = 20: 100%, tempo médio: 0.0
5-SAT a = 7.8, n = 30: 100%, tempo médio: 0.0
5-SAT a = 7.8, n = 40: 100%, tempo médio: 0.0
5-SAT a = 7.8, n = 50: 100%, tempo médio: 0.0
5-SAT a = 7.9, n = 20: 100%, tempo médio: 0.0
5-SAT a = 7.9, n = 30: 100%, tempo médio: 0.0
5-SAT a = 7.9, n = 40: 100%, tempo médio: 0.0
5-SAT a = 7.9, n = 50: 100%, tempo médio: 0.0
5-SAT a = 8.0, n = 20: 100%, tempo médio: 0.0
5-SAT a = 8.0, n = 30: 100%, tempo médio: 0.0
5-SAT a = 8.0, n = 40: 100%, tempo médio: 0.0
5-SAT a = 8.0, n = 50: 100%, tempo médio: 0.0
5-SAT a = 8.1, n = 20: 100%, tempo médio: 0.0
5-SAT a = 8.1, n = 30: 100%, tempo médio: 0.0
5-SAT a = 8.1, n = 40: 100%, tempo médio: 0.0
5-SAT a = 8.1, n = 50: 100%, tempo médio: 0.0
5-SAT a = 8.2, n = 20: 100%, tempo médio: 0.0
5-SAT a = 8.2, n = 30: 100%, tempo médio: 0.0
5-SAT a = 8.2, n = 40: 100%, tempo médio: 0.0
5-SAT a = 8.2, n = 50: 100%, tempo médio: 0.0
5-SAT a = 8.3, n = 20: 100%, tempo médio: 0.0
5-SAT a = 8.3, n = 30: 100%, tempo médio: 0.0
5-SAT a = 8.3, n = 40: 100%, tempo médio: 0.0
5-SAT a = 8.3, n = 50: 100%, tempo médio: 0.0
5-SAT a = 8.4, n = 20: 100%, tempo médio: 0.0
5-SAT a = 8.4, n = 30: 100%, tempo médio: 0.0
5-SAT a = 8.4, n = 40: 100%, tempo médio: 0.0
5-SAT a = 8.4, n = 50: 100%, tempo médio: 0.0
5-SAT a = 8.5, n = 20: 100%, tempo médio: 0.0
5-SAT a = 8.5, n = 30: 100%, tempo médio: 0.0
5-SAT a = 8.5, n = 40: 100%, tempo médio: 0.0
5-SAT a = 8.5, n = 50: 100%, tempo médio: 0.0
5-SAT a = 8.6, n = 20: 100%, tempo médio: 0.0
5-SAT a = 8.6, n = 30: 100%, tempo médio: 0.0
5-SAT a = 8.6, n = 40: 100%, tempo médio: 0.0
5-SAT a = 8.6, n = 50: 100%, tempo médio: 0.0
5-SAT a = 8.7, n = 20: 100%, tempo médio: 0.0
5-SAT a = 8.7, n = 30: 100%, tempo médio: 0.0
5-SAT a = 8.7, n = 40: 100%, tempo médio: 0.0
5-SAT a = 8.7, n = 50: 100%, tempo médio: 0.0
5-SAT a = 8.8, n = 20: 100%, tempo médio: 0.0
5-SAT a = 8.8, n = 30: 100%, tempo médio: 0.0
5-SAT a = 8.8, n = 40: 100%, tempo médio: 0.0
5-SAT a = 8.8, n = 50: 100%, tempo médio: 0.0
5-SAT a = 8.9, n = 20: 100%, tempo médio: 0.0
5-SAT a = 8.9, n = 30: 100%, tempo médio: 0.0
5-SAT a = 8.9, n = 40: 100%, tempo médio: 0.0
5-SAT a = 8.9, n = 50: 100%, tempo médio: 0.0
5-SAT a = 9.0, n = 20: 100%, tempo médio: 0.0
5-SAT a = 9.0, n = 30: 100%, tempo médio: 0.0
5-SAT a = 9.0, n = 40: 100%, tempo médio: 0.0
5-SAT a = 9.0, n = 50: 100%, tempo médio: 0.0
5-SAT a = 9.1, n = 20: 100%, tempo médio: 0.0
5-SAT a = 9.1, n = 30: 100%, tempo médio: 0.0
5-SAT a = 9.1, n = 40: 100%, tempo médio: 0.0
5-SAT a = 9.1, n = 50: 100%, tempo médio: 0.0
5-SAT a = 9.2, n = 20: 100%, tempo médio: 0.0
5-SAT a = 9.2, n = 30: 100%, tempo médio: 0.0
5-SAT a = 9.2, n = 40: 100%, tempo médio: 0.0
5-SAT a = 9.2, n = 50: 100%, tempo médio: 0.0
5-SAT a = 9.3, n = 20: 100%, tempo médio: 0.0
5-SAT a = 9.3, n = 30: 100%, tempo médio: 0.0
5-SAT a = 9.3, n = 40: 100%, tempo médio: 0.0
5-SAT a = 9.3, n = 50: 100%, tempo médio: 0.0
5-SAT a = 9.4, n = 20: 100%, tempo médio: 0.0
5-SAT a = 9.4, n = 30: 100%, tempo médio: 0.0
5-SAT a = 9.4, n = 40: 100%, tempo médio: 0.0
5-SAT a = 9.4, n = 50: 100%, tempo médio: 0.0
5-SAT a = 9.5, n = 20: 100%, tempo médio: 0.0
5-SAT a = 9.5, n = 30: 100%, tempo médio: 0.0
5-SAT a = 9.5, n = 40: 100%, tempo médio: 0.0
5-SAT a = 9.5, n = 50: 100%, tempo médio: 0.0
5-SAT a = 9.6, n = 20: 100%, tempo médio: 0.0
5-SAT a = 9.6, n = 30: 100%, tempo médio: 0.0
5-SAT a = 9.6, n = 40: 100%, tempo médio: 0.0
5-SAT a = 9.6, n = 50: 100%, tempo médio: 0.0
5-SAT a = 9.7, n = 20: 100%, tempo médio: 0.0
5-SAT a = 9.7, n = 30: 100%, tempo médio: 0.0
5-SAT a = 9.7, n = 40: 100%, tempo médio: 0.0
5-SAT a = 9.7, n = 50: 100%, tempo médio: 0.0
5-SAT a = 9.8, n = 20: 100%, tempo médio: 0.0
5-SAT a = 9.8, n = 30: 100%, tempo médio: 0.0
5-SAT a = 9.8, n = 40: 100%, tempo médio: 0.0
5-SAT a = 9.8, n = 50: 100%, tempo médio: 0.0
5-SAT a = 9.9, n = 20: 100%, tempo médio: 0.0
5-SAT a = 9.9, n = 30: 100%, tempo médio: 0.0
5-SAT a = 9.9, n = 40: 100%, tempo médio: 0.0
5-SAT a = 9.9, n = 50: 100%, tempo médio: 0.0
5-SAT a = 10.0, n = 20: 100%, tempo médio: 0.0
5-SAT a = 10.0, n = 30: 100%, tempo médio: 0.0
5-SAT a = 10.0, n = 40: 100%, tempo médio: 0.0
5-SAT a = 10.0, n = 50: 100%, tempo médio: 0.0
5-SAT a = 10.1, n = 20: 100%, tempo médio: 0.0
5-SAT a = 10.1, n = 30: 100%, tempo médio: 0.0
5-SAT a = 10.1, n = 40: 100%, tempo médio: 0.0
5-SAT a = 10.1, n = 50: 100%, tempo médio: 0.0
5-SAT a = 10.2, n = 20: 100%, tempo médio: 0.0
5-SAT a = 10.2, n = 30: 100%, tempo médio: 0.0
5-SAT a = 10.2, n = 40: 100%, tempo médio: 0.0
5-SAT a = 10.2, n = 50: 100%, tempo médio: 0.0
5-SAT a = 10.3, n = 20: 100%, tempo médio: 0.0
5-SAT a = 10.3, n = 30: 100%, tempo médio: 0.0
5-SAT a = 10.3, n = 40: 100%, tempo médio: 0.0
5-SAT a = 10.3, n = 50: 100%, tempo médio: 0.0
5-SAT a = 10.4, n = 20: 100%, tempo médio: 0.0
5-SAT a = 10.4, n = 30: 100%, tempo médio: 0.0
5-SAT a = 10.4, n = 40: 100%, tempo médio: 0.0
5-SAT a = 10.4, n = 50: 100%, tempo médio: 0.0
5-SAT a = 10.5, n = 20: 100%, tempo médio: 0.0
5-SAT a = 10.5, n = 30: 100%, tempo médio: 0.0
5-SAT a = 10.5, n = 40: 100%, tempo médio: 0.0
5-SAT a = 10.5, n = 50: 100%, tempo médio: 0.0
5-SAT a = 10.6, n = 20: 100%, tempo médio: 0.0
5-SAT a = 10.6, n = 30: 100%, tempo médio: 0.0
5-SAT a = 10.6, n = 40: 100%, tempo médio: 0.0
5-SAT a = 10.6, n = 50: 100%, tempo médio: 0.0
5-SAT a = 10.7, n = 20: 100%, tempo médio: 0.0
5-SAT a = 10.7, n = 30: 100%, tempo médio: 0.0
5-SAT a = 10.7, n = 40: 100%, tempo médio: 0.0
5-SAT a = 10.7, n = 50: 100%, tempo médio: 0.0
5-SAT a = 10.8, n = 20: 100%, tempo médio: 0.0
5-SAT a = 10.8, n = 30: 100%, tempo médio: 0.0
5-SAT a = 10.8, n = 40: 100%, tempo médio: 0.0
5-SAT a = 10.8, n = 50: 100%, tempo médio: 0.0
5-SAT a = 10.9, n = 20: 100%, tempo médio: 0.0
5-SAT a = 10.9, n = 30: 100%, tempo médio: 0.0
5-SAT a = 10.9, n = 40: 100%, tempo médio: 0.0
5-SAT a = 10.9, n = 50: 100%, tempo médio: 0.0
5-SAT a = 11.0, n = 20: 100%, tempo médio: 0.0
5-SAT a = 11.0, n = 30: 100%, tempo médio: 0.0
5-SAT a = 11.0, n = 40: 100%, tempo médio: 0.0
5-SAT a = 11.0, n = 50: 100%, tempo médio: 0.0
5-SAT a = 11.1, n = 20: 100%, tempo médio: 0.0
5-SAT a = 11.1, n = 30: 100%, tempo médio: 0.0
5-SAT a = 11.1, n = 40: 100%, tempo médio: 0.0
5-SAT a = 11.1, n = 50: 100%, tempo médio: 0.0
5-SAT a = 11.2, n = 20: 100%, tempo médio: 0.0
5-SAT a = 11.2, n = 30: 100%, tempo médio: 0.0
5-SAT a = 11.2, n = 40: 100%, tempo médio: 0.0
5-SAT a = 11.2, n = 50: 100%, tempo médio: 0.0
5-SAT a = 11.3, n = 20: 100%, tempo médio: 0.0
5-SAT a = 11.3, n = 30: 100%, tempo médio: 0.0
5-SAT a = 11.3, n = 40: 100%, tempo médio: 0.0
5-SAT a = 11.3, n = 50: 100%, tempo médio: 0.0
5-SAT a = 11.4, n = 20: 100%, tempo médio: 0.0
5-SAT a = 11.4, n = 30: 100%, tempo médio: 0.0
5-SAT a = 11.4, n = 40: 100%, tempo médio: 0.0
5-SAT a = 11.4, n = 50: 100%, tempo médio: 0.0
5-SAT a = 11.5, n = 20: 100%, tempo médio: 0.0
5-SAT a = 11.5, n = 30: 100%, tempo médio: 0.0
5-SAT a = 11.5, n = 40: 100%, tempo médio: 0.0
5-SAT a = 11.5, n = 50: 100%, tempo médio: 0.0
5-SAT a = 11.6, n = 20: 100%, tempo médio: 0.0
5-SAT a = 11.6, n = 30: 100%, tempo médio: 0.0
5-SAT a = 11.6, n = 40: 100%, tempo médio: 0.0
5-SAT a = 11.6, n = 50: 100%, tempo médio: 0.0
5-SAT a = 11.7, n = 20: 100%, tempo médio: 0.0
5-SAT a = 11.7, n = 30: 100%, tempo médio: 0.0
5-SAT a = 11.7, n = 40: 100%, tempo médio: 0.0
5-SAT a = 11.7, n = 50: 100%, tempo médio: 0.0
5-SAT a = 11.8, n = 20: 100%, tempo médio: 0.0
5-SAT a = 11.8, n = 30: 100%, tempo médio: 0.0
5-SAT a = 11.8, n = 40: 100%, tempo médio: 0.0
5-SAT a = 11.8, n = 50: 100%, tempo médio: 0.0
5-SAT a = 11.9, n = 20: 100%, tempo médio: 0.0
5-SAT a = 11.9, n = 30: 100%, tempo médio: 0.0
